inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,last_updated
2427,486,2,350,31,2026-02-17
2428,486,3,391,87,2026-02-26
2429,486,4,273,65,2026-02-21
2430,486,5,463,83,2026-02-23
2431,487,1,476,88,2026-03-10
2432,487,2,248,96,2026-02-24
2433,487,3,211,60,2026-02-14
2434,487,4,173,63,2026-02-13
2435,487,5,68,69,2026-03-08
2436,488,1,19,37,2026-03-08
2437,488,2,347,98,2026-03-09
2438,488,3,354,48,2026-03-04
2439,488,4,431,43,2026-03-11
2440,488,5,400,70,2026-02-28
2441,489,1,302,85,2026-02-22
2442,489,2,200,88,2026-02-27
2443,489,3,399,63,2026-03-02
2444,489,4,327,36,2026-03-02
2445,489,5,91,43,2026-03-04
2446,490,1,43,84,2026-02-15
2447,490,2,478,66,2026-02-14
2448,490,3,377,39,2026-03-09
2449,490,4,152,95,2026-02-28
2450,490,5,431,100,2026-03-04
2451,491,1,80,72,2026-02-14
2452,491,2,102,53,2026-02-13
2453,491,3,349,56,2026-02-14
2454,491,4,30,87,2026-02-28
2455,491,5,369,38,2026-02-26
2456,492,1,91,90,2026-03-02
2457,492,2,435,46,2026-02-18
2458,492,3,320,31,2026-03-11
2459,492,4,33,24,2026-02-22
2460,492,5,299,65,2026-03-03
2461,493,1,307,47,2026-02-25
2462,493,2,445,79,2026-02-20
2463,493,3,401,70,2026-02-23
2464,493,4,202,81,2026-03-02
2465,493,5,383,23,2026-02-11
2466,494,1,316,48,2026-03-07
2467,494,2,38,88,2026-02-11
2468,494,3,194,61,2026-02-23
2469,494,4,110,100,2026-02-14
2470,494,5,236,71,2026-02-26
2471,495,1,417,70,2026-03-02
2472,495,2,219,70,2026-02-26
2473,495,3,478,53,2026-02-26
2474,495,4,481,22,2026-03-02
2475,495,5,198,62,2026-02-23
2476,496,1,459,94,2026-03-09
2477,496,2,417,36,2026-03-01
2478,496,3,420,82,2026-03-04
2479,496,4,487,49,2026-02-24
2480,496,5,234,52,2026-02-11
2481,497,1,236,38,2026-02-19
2482,497,2,386,75,2026-03-04
2483,497,3,429,28,2026-03-01
2484,497,4,9,21,2026-03-10
2485,497,5,223,92,2026-03-04
2486,498,1,140,42,2026-03-11
2487,498,2,391,33,2026-02-26
2488,498,3,221,82,2026-02-14
2489,498,4,209,94,2026-02-19
2490,498,5,336,22,2026-02-19
2491,499,1,353,69,2026-02-22
2492,499,2,291,42,2026-02-21
2493,499,3,277,87,2026-02-15
2494,499,4,286,84,2026-03-04
2495,499,5,10,73,2026-02-21
2496,500,1,490,85,2026-02-13
2497,500,2,266,75,2026-02-17
2498,500,3,86,88,2026-03-03
2499,500,4,3,96,2026-03-08
2500,500,5,239,28,2026-02-26
2501,501,1,33,75,2026-02-21
2502,501,2,359,78,2026-02-23
2503,501,3,427,51,2026-02-14
2504,501,4,18,78,2026-02-22
2505,501,5,217,86,2026-03-01
2506,502,1,317,91,2026-02-12
2507,502,2,223,63,2026-03-11
2508,502,3,274,37,2026-02-27
2509,502,4,1,27,2026-03-03
2510,502,5,337,61,2026-02-26
2511,503,1,437,74,2026-02-19
2512,503,2,488,58,2026-02-21
2513,503,3,383,58,2026-02-20
2514,503,4,386,77,2026-03-08
2515,503,5,84,30,2026-02-14
2516,504,1,176,80,2026-03-05
2517,504,2,152,69,2026-02-11
2518,504,3,305,87,2026-02-28
2519,504,4,95,76,2026-02-20
2520,504,5,170,53,2026-02-25
2521,505,1,129,41,2026-03-02
2522,505,2,12,27,2026-03-12
2523,505,3,232,26,2026-03-03
2524,505,4,64,96,2026-02-23
2525,505,5,433,90,2026-03-12
2526,506,1,33,56,2026-02-17
2527,506,2,106,65,2026-03-01
2528,506,3,33,56,2026-02-14
2529,506,4,21,27,2026-02-20
2530,506,5,203,62,2026-03-11
2531,507,1,416,43,2026-02-23
2532,507,2,98,38,2026-03-06
2533,507,3,62,41,2026-02-11
2534,507,4,98,77,2026-02-23
2535,507,5,458,28,2026-03-01
2536,508,1,76,93,2026-02-16
2537,508,2,95,69,2026-02-20
2538,508,3,332,32,2026-03-09
2539,508,4,474,87,2026-03-12
2540,508,5,63,81,2026-03-02
2541,509,1,232,69,2026-03-02
2542,509,2,349,88,2026-03-11
2543,509,3,159,37,2026-02-16
2544,509,4,132,49,2026-02-22
2545,509,5,156,38,2026-03-07
2546,510,1,195,79,2026-02-23
2547,510,2,188,93,2026-03-01
2548,510,3,25,74,2026-02-16
2549,510,4,349,69,2026-02-14
2550,510,5,114,95,2026-02-14
2551,511,1,432,58,2026-03-11
2552,511,2,320,78,2026-02-24
2553,511,3,224,22,2026-02-23
2554,511,4,349,35,2026-03-09
2555,511,5,126,67,2026-02-19
2556,512,1,390,24,2026-03-09
2557,512,2,393,77,2026-03-11
2558,512,3,130,92,2026-02-14
2559,512,4,496,98,2026-02-26
2560,512,5,453,81,2026-02-27
2561,513,1,173,70,2026-03-12
2562,513,2,198,27,2026-03-05
2563,513,3,108,43,2026-03-06
2564,513,4,402,33,2026-03-02
2565,513,5,83,55,2026-02-25
2566,514,1,406,75,2026-02-28
2567,514,2,333,42,2026-03-04
2568,514,3,71,52,2026-03-09
2569,514,4,230,67,2026-02-22
2570,514,5,44,48,2026-02-19
2571,515,1,304,77,2026-03-06
2572,515,2,85,62,2026-02-27
2573,515,3,343,89,2026-03-12
2574,515,4,481,92,2026-03-06
2575,515,5,249,82,2026-02-24
2576,516,1,382,57,2026-02-25
2577,516,2,456,37,2026-03-02
2578,516,3,300,68,2026-02-16
2579,516,4,453,24,2026-03-04
2580,516,5,491,47,2026-03-04
2581,517,1,460,59,2026-02-22
2582,517,2,431,29,2026-03-02
2583,517,3,253,76,2026-02-21
2584,517,4,83,92,2026-02-20
2585,517,5,85,46,2026-02-17
2586,518,1,239,99,2026-02-20
2587,518,2,294,43,2026-03-06
2588,518,3,36,66,2026-02-17
2589,518,4,85,99,2026-02-24
2590,518,5,314,22,2026-02-17
2591,519,1,39,34,2026-02-25
2592,519,2,302,100,2026-02-27
2593,519,3,200,76,2026-02-28
2594,519,4,282,88,2026-02-20
2595,519,5,444,49,2026-02-12
2596,520,1,436,27,2026-03-11
2597,520,2,2,82,2026-03-08
2598,520,3,333,65,2026-02-26
2599,520,4,331,90,2026-02-25
2600,520,5,492,76,2026-03-02
2601,521,1,110,72,2026-03-11
2602,521,2,335,88,2026-03-04
2603,521,3,211,53,2026-03-05
2604,521,4,390,34,2026-02-24
2605,521,5,162,50,2026-03-03
2606,522,1,221,37,2026-02-22
2607,522,2,478,77,2026-02-13
2608,522,3,362,73,2026-02-14
2609,522,4,345,88,2026-03-06
2610,522,5,426,84,2026-02-22
2611,523,1,392,32,2026-03-01
2612,523,2,499,62,2026-03-10
2613,523,3,402,69,2026-02-23
2614,523,4,96,87,2026-02-19
2615,523,5,156,32,2026-03-09
2616,524,1,272,61,2026-03-03
2617,524,2,149,24,2026-02-17
2618,524,3,351,64,2026-03-05
2619,524,4,173,74,2026-02-22
2620,524,5,87,83,2026-02-11
2621,525,1,317,87,2026-02-22
2622,525,2,178,49,2026-02-11
2623,525,3,29,89,2026-02-12
2624,525,4,9,63,2026-02-25
2625,525,5,225,83,2026-02-25
2626,526,1,253,72,2026-03-04
2627,526,2,76,84,2026-02-25
2628,526,3,183,61,2026-02-11
2629,526,4,467,53,2026-02-21
2630,526,5,6,93,2026-03-10
2631,527,1,316,52,2026-02-22
2632,527,2,143,86,2026-02-15
2633,527,3,154,35,2026-03-07
2634,527,4,238,22,2026-02-27
2635,527,5,92,68,2026-02-27
2636,528,1,134,81,2026-03-10
2637,528,2,425,67,2026-02-20
2638,528,3,307,66,2026-03-12
2639,528,4,470,84,2026-02-13
2640,528,5,190,20,2026-03-12
2641,529,1,146,49,2026-03-06
2642,529,2,281,53,2026-03-08
2643,529,3,354,100,2026-03-08
2644,529,4,168,84,2026-02-19
2645,529,5,51,77,2026-03-11
2646,530,1,482,56,2026-03-02
2647,530,2,16,40,2026-03-02
2648,530,3,209,54,2026-03-12
2649,530,4,127,46,2026-03-07
2650,530,5,498,70,2026-02-21
2651,531,1,225,20,2026-03-03
2652,531,2,367,24,2026-02-18
2653,531,3,59,96,2026-03-01
2654,531,4,313,82,2026-02-16
2655,531,5,358,28,2026-03-04
2656,532,1,112,47,2026-02-16
2657,532,2,276,95,2026-02-16
2658,532,3,367,57,2026-02-13
2659,532,4,166,85,2026-02-17
2660,532,5,344,25,2026-03-04
2661,533,1,410,73,2026-02-27
2662,533,2,227,54,2026-02-28
2663,533,3,33,30,2026-02-16
2664,533,4,100,59,2026-02-13
2665,533,5,40,49,2026-03-09
2666,534,1,179,40,2026-02-20
2667,534,2,423,51,2026-02-14
2668,534,3,498,87,2026-02-12
2669,534,4,483,61,2026-02-17
2670,534,5,118,22,2026-02-19
2671,535,1,128,26,2026-03-12
2672,535,2,419,24,2026-03-09
2673,535,3,252,72,2026-02-18
2674,535,4,336,30,2026-03-07
2675,535,5,230,22,2026-02-21
2676,536,1,389,51,2026-02-20
2677,536,2,449,27,2026-03-02
2678,536,3,77,91,2026-02-11
2679,536,4,247,46,2026-03-02
2680,536,5,184,54,2026-03-09
2681,537,1,75,85,2026-02-13
2682,537,2,365,39,2026-03-08
2683,537,3,375,82,2026-02-24
2684,537,4,495,60,2026-02-21
2685,537,5,229,73,2026-02-28
2686,538,1,181,43,2026-02-23
2687,538,2,51,75,2026-02-18
2688,538,3,3,43,2026-03-04
2689,538,4,482,40,2026-02-20
2690,538,5,15,79,2026-02-16
2691,539,1,15,36,2026-02-21
2692,539,2,76,34,2026-03-06
2693,539,3,453,32,2026-02-24
2694,539,4,26,55,2026-02-22
2695,539,5,102,24,2026-03-03
2696,540,1,440,74,2026-03-06
2697,540,2,443,56,2026-02-17
2698,540,3,342,32,2026-02-23
2699,540,4,127,38,2026-02-17
2700,540,5,404,72,2026-02-28
2701,541,1,495,50,2026-02-18
2702,541,2,265,37,2026-02-13
2703,541,3,31,41,2026-02-27
2704,541,4,449,91,2026-02-19
2705,541,5,154,38,2026-02-12
2706,542,1,331,24,2026-03-09
2707,542,2,276,61,2026-03-11
2708,542,3,81,88,2026-03-06
2709,542,4,200,20,2026-02-14
2710,542,5,20,23,2026-02-17
2711,543,1,414,61,2026-03-02
2712,543,2,216,70,2026-02-14
2713,543,3,230,73,2026-02-12
2714,543,4,258,23,2026-03-06
2715,543,5,88,63,2026-03-04
2716,544,1,114,20,2026-03-06
2717,544,2,157,87,2026-02-17
2718,544,3,459,70,2026-03-10
2719,544,4,382,47,2026-03-04
2720,544,5,211,29,2026-02-24
2721,545,1,30,31,2026-02-23
2722,545,2,124,65,2026-03-11
2723,545,3,99,75,2026-02-22
2724,545,4,437,90,2026-02-12
2725,545,5,61,100,2026-03-06
2726,546,1,96,88,2026-02-28
2727,546,2,414,21,2026-02-11
2728,546,3,111,34,2026-03-02
2729,546,4,250,92,2026-02-11
2730,546,5,494,34,2026-03-12
2731,547,1,327,50,2026-03-06
2732,547,2,54,41,2026-03-02
2733,547,3,471,95,2026-02-20
2734,547,4,50,55,2026-02-18
2735,547,5,98,55,2026-02-21
2736,548,1,114,68,2026-02-20
2737,548,2,193,45,2026-02-19
2738,548,3,294,93,2026-02-21
2739,548,4,275,67,2026-02-12
2740,548,5,311,37,2026-02-15
2741,549,1,70,52,2026-03-02
2742,549,2,406,44,2026-02-16
2743,549,3,3,97,2026-03-01
2744,549,4,191,25,2026-02-20
2745,549,5,445,57,2026-02-26
2746,550,1,222,34,2026-02-14
2747,550,2,219,79,2026-02-13
2748,550,3,344,28,2026-02-27
2749,550,4,376,81,2026-02-26
2750,550,5,492,52,2026-02-22
2751,551,1,75,61,2026-03-06
2752,551,2,52,53,2026-03-01
2753,551,3,283,45,2026-03-10
2754,551,4,230,21,2026-02-27
2755,551,5,100,81,2026-03-01
2756,552,1,290,94,2026-02-22
2757,552,2,151,88,2026-03-07
2758,552,3,88,56,2026-02-24
2759,552,4,359,52,2026-02-20
2760,552,5,300,57,2026-02-26
2761,553,1,401,90,2026-03-03
2762,553,2,129,87,2026-03-07
2763,553,3,483,50,2026-03-03
2764,553,4,12,34,2026-03-11
2765,553,5,248,77,2026-02-22
2766,554,1,317,89,2026-03-12
2767,554,2,5,44,2026-02-20
2768,554,3,27,46,2026-02-25
2769,554,4,168,23,2026-03-09
2770,554,5,144,84,2026-02-28
2771,555,1,106,31,2026-02-27
2772,555,2,379,43,2026-02-18
2773,555,3,239,97,2026-02-27
2774,555,4,402,22,2026-02-21
2775,555,5,205,41,2026-03-12
2776,556,1,96,73,2026-02-16
2777,556,2,451,35,2026-02-26
2778,556,3,427,37,2026-03-10
2779,556,4,86,71,2026-03-08
2780,556,5,312,90,2026-02-21
2781,557,1,300,63,2026-03-11
2782,557,2,137,88,2026-02-14
2783,557,3,329,46,2026-02-27
2784,557,4,129,34,2026-03-08
2785,557,5,62,34,2026-02-15
2786,558,1,408,46,2026-03-06
2787,558,2,409,57,2026-02-27
2788,558,3,175,32,2026-02-19
2789,558,4,278,45,2026-03-07
2790,558,5,460,26,2026-02-18
2791,559,1,140,38,2026-02-21
2792,559,2,107,27,2026-02-20
2793,559,3,107,42,2026-02-27
2794,559,4,125,78,2026-03-06
2795,559,5,320,51,2026-03-12
2796,560,1,401,29,2026-02-14
2797,560,2,69,74,2026-02-12
2798,560,3,88,45,2026-03-08
2799,560,4,415,42,2026-02-27
2800,560,5,408,61,2026-03-06
2801,561,1,25,89,2026-02-18
2802,561,2,304,36,2026-03-10
2803,561,3,336,94,2026-03-08
2804,561,4,447,38,2026-03-04
2805,561,5,66,30,2026-02-24
2806,562,1,353,24,2026-02-13
2807,562,2,215,50,2026-03-10
2808,562,3,138,65,2026-02-15
2809,562,4,248,64,2026-02-13
2810,562,5,50,87,2026-03-09
2811,563,1,393,84,2026-02-24
2812,563,2,63,68,2026-02-23
2813,563,3,191,69,2026-02-27
2814,563,4,173,84,2026-02-24
2815,563,5,489,36,2026-03-03
2816,564,1,355,53,2026-02-11
2817,564,2,382,78,2026-02-22
2818,564,3,451,35,2026-03-07
2819,564,4,263,56,2026-02-21
2820,564,5,182,62,2026-03-10
2821,565,1,338,82,2026-02-18
2822,565,2,459,85,2026-03-10
2823,565,3,157,74,2026-02-23
2824,565,4,152,40,2026-02-12
2825,565,5,112,57,2026-02-13
2826,566,1,495,76,2026-03-09
2827,566,2,23,42,2026-03-01
2828,566,3,222,38,2026-03-04
2829,566,4,281,20,2026-02-26
2830,566,5,178,68,2026-03-07
2831,567,1,233,63,2026-03-03
2832,567,2,386,26,2026-03-01
2833,567,3,165,69,2026-03-07
2834,567,4,313,43,2026-02-20
2835,567,5,250,73,2026-03-12
2836,568,1,292,99,2026-02-15
2837,568,2,197,45,2026-02-19
2838,568,3,333,28,2026-02-21
2839,568,4,386,41,2026-02-23
2840,568,5,154,31,2026-02-24
2841,569,1,387,32,2026-02-22
2842,569,2,288,27,2026-02-11
2843,569,3,169,38,2026-03-01
2844,569,4,98,43,2026-02-20
2845,569,5,466,20,2026-02-17
2846,570,1,455,31,2026-02-21
2847,570,2,193,90,2026-03-10
2848,570,3,189,98,2026-02-16
2849,570,4,53,91,2026-03-04
2850,570,5,248,38,2026-02-15
2851,571,1,498,69,2026-03-03
2852,571,2,198,75,2026-02-14
2853,571,3,108,97,2026-02-28
2854,571,4,120,89,2026-02-26
2855,571,5,238,81,2026-02-26
2856,572,1,281,60,2026-03-07
2857,572,2,133,98,2026-02-21
2858,572,3,103,57,2026-02-22
2859,572,4,243,32,2026-03-04
2860,572,5,383,75,2026-03-11
2861,573,1,21,57,2026-02-28
2862,573,2,71,93,2026-02-18
2863,573,3,303,25,2026-03-04
2864,573,4,2,39,2026-03-05
2865,573,5,130,32,2026-02-27
2866,574,1,156,51,2026-02-15
2867,574,2,36,47,2026-02-27
2868,574,3,68,60,2026-02-25
2869,574,4,298,20,2026-02-13
2870,574,5,145,94,2026-03-12
2871,575,1,44,29,2026-03-07
2872,575,2,408,55,2026-02-12
2873,575,3,475,81,2026-02-14
2874,575,4,270,30,2026-03-02
2875,575,5,250,86,2026-03-06
2876,576,1,46,85,2026-02-21
2877,576,2,417,91,2026-02-18
2878,576,3,447,94,2026-03-12
2879,576,4,58,81,2026-02-15
2880,576,5,77,93,2026-02-23
2881,577,1,30,67,2026-03-03
2882,577,2,374,57,2026-03-11
2883,577,3,182,82,2026-02-25
2884,577,4,373,60,2026-03-11
2885,577,5,227,98,2026-02-13
2886,578,1,154,43,2026-02-14
2887,578,2,366,87,2026-02-25
2888,578,3,476,98,2026-02-25
2889,578,4,465,36,2026-02-11
2890,578,5,414,99,2026-02-13
2891,579,1,56,94,2026-03-04
2892,579,2,266,29,2026-02-13
2893,579,3,63,74,2026-02-14
2894,579,4,385,44,2026-02-21
2895,579,5,230,77,2026-02-15
2896,580,1,187,96,2026-03-06
2897,580,2,466,98,2026-02-23
2898,580,3,495,36,2026-02-19
2899,580,4,140,52,2026-03-10
2900,580,5,399,62,2026-02-17
2901,581,1,59,40,2026-02-28
2902,581,2,493,67,2026-03-01
2903,581,3,495,77,2026-03-12
2904,581,4,484,88,2026-02-19
2905,581,5,235,77,2026-02-27
2906,582,1,350,92,2026-03-10
2907,582,2,423,93,2026-02-20
2908,582,3,401,59,2026-02-11
2909,582,4,7,50,2026-03-12
2910,582,5,10,64,2026-02-23
2911,583,1,95,90,2026-02-18
2912,583,2,499,40,2026-02-13
2913,583,3,352,57,2026-03-12
2914,583,4,168,26,2026-02-24
2915,583,5,368,28,2026-02-26
2916,584,1,285,27,2026-02-21
2917,584,2,313,83,2026-02-20
2918,584,3,246,69,2026-03-08
2919,584,4,475,100,2026-03-08
2920,584,5,470,98,2026-02-28
2921,585,1,63,33,2026-02-11
2922,585,2,5,98,2026-03-06
2923,585,3,215,36,2026-03-03
2924,585,4,384,87,2026-03-08
2925,585,5,422,46,2026-02-17
2926,586,1,102,33,2026-02-11
2927,586,2,392,98,2026-02-15
2928,586,3,283,82,2026-02-24
2929,586,4,168,57,2026-03-11
2930,586,5,17,71,2026-02-24
2931,587,1,310,26,2026-03-05
2932,587,2,15,86,2026-02-27
2933,587,3,213,82,2026-03-05
2934,587,4,327,44,2026-02-19
2935,587,5,402,68,2026-03-04
2936,588,1,401,40,2026-03-04
2937,588,2,77,99,2026-02-25
2938,588,3,192,44,2026-03-01
2939,588,4,357,98,2026-03-04
2940,588,5,385,28,2026-02-16
2941,589,1,301,74,2026-02-21
2942,589,2,225,91,2026-02-25
2943,589,3,297,94,2026-02-20
2944,589,4,182,45,2026-02-22
2945,589,5,382,96,2026-02-21
2946,590,1,459,77,2026-02-11
2947,590,2,367,60,2026-03-07
2948,590,3,367,61,2026-02-14
2949,590,4,435,54,2026-02-17
2950,590,5,425,37,2026-02-14
2951,591,1,268,33,2026-03-09
2952,591,2,214,37,2026-02-25
2953,591,3,133,23,2026-02-27
2954,591,4,35,45,2026-02-28
2955,591,5,2,88,2026-03-02
2956,592,1,275,89,2026-02-17
2957,592,2,285,28,2026-02-19
2958,592,3,292,24,2026-03-09
2959,592,4,273,65,2026-02-15
2960,592,5,192,29,2026-03-09
2961,593,1,80,60,2026-03-12
2962,593,2,398,42,2026-02-14
2963,593,3,45,85,2026-03-11
2964,593,4,400,49,2026-03-05
2965,593,5,473,30,2026-03-03
2966,594,1,139,23,2026-02-13
2967,594,2,282,79,2026-02-15
2968,594,3,139,33,2026-02-20
2969,594,4,453,47,2026-03-11
2970,594,5,439,33,2026-03-06
2971,595,1,444,57,2026-03-01
2972,595,2,94,66,2026-03-12
2973,595,3,170,85,2026-02-16
2974,595,4,134,92,2026-02-14
2975,595,5,485,49,2026-02-28
2976,596,1,342,37,2026-03-04
2977,596,2,176,53,2026-03-07
2978,596,3,92,30,2026-02-11
2979,596,4,174,63,2026-02-25
2980,596,5,401,69,2026-02-14
2981,597,1,144,90,2026-02-11
2982,597,2,436,63,2026-02-24
2983,597,3,374,39,2026-02-20
2984,597,4,465,56,2026-02-12
2985,597,5,489,94,2026-03-05
2986,598,1,438,60,2026-03-11
2987,598,2,342,39,2026-02-20
2988,598,3,232,88,2026-02-12
2989,598,4,2,55,2026-03-07
2990,598,5,320,97,2026-03-05
2991,599,1,64,30,2026-02-19
2992,599,2,339,21,2026-02-13
2993,599,3,268,56,2026-02-21
2994,599,4,180,93,2026-02-24
2995,599,5,428,64,2026-02-20
2996,600,1,277,47,2026-03-06
2997,600,2,471,88,2026-03-02
2998,600,3,409,32,2026-03-04
2999,600,4,499,71,2026-02-16
3000,600,5,82,99,2026-02-16
3001,601,1,320,51,2026-03-12
3002,601,2,17,91,2026-02-13
3003,601,3,233,52,2026-02-27
3004,601,4,30,25,2026-02-12
3005,601,5,211,84,2026-03-08
3006,602,1,473,82,2026-03-11
3007,602,2,279,37,2026-03-05
3008,602,3,32,46,2026-02-26
3009,602,4,460,95,2026-02-26
3010,602,5,296,74,2026-02-20
3011,603,1,389,86,2026-03-09
3012,603,2,209,45,2026-03-06
3013,603,3,12,100,2026-02-20
3014,603,4,228,94,2026-03-10
3015,603,5,444,67,2026-02-21
3016,604,1,194,91,2026-02-19
3017,604,2,20,55,2026-03-09
3018,604,3,28,67,2026-03-01
3019,604,4,256,55,2026-02-14
3020,604,5,188,66,2026-03-04
3021,605,1,267,51,2026-02-22
3022,605,2,100,99,2026-03-06
3023,605,3,179,77,2026-03-10
3024,605,4,440,66,2026-02-21
3025,605,5,363,67,2026-02-16
3026,606,1,320,63,2026-02-20
3027,606,2,176,67,2026-02-12
3028,606,3,93,86,2026-03-06
3029,606,4,412,26,2026-02-11
3030,606,5,278,31,2026-03-04
3031,607,1,351,52,2026-02-12
3032,607,2,182,40,2026-02-23
3033,607,3,457,68,2026-02-14
3034,607,4,483,43,2026-02-28
3035,607,5,338,89,2026-03-02
3036,608,1,391,100,2026-03-04
3037,608,2,260,28,2026-03-11
3038,608,3,391,34,2026-02-22
3039,608,4,255,57,2026-02-22
3040,608,5,496,41,2026-02-11
3041,609,1,429,22,2026-02-11
3042,609,2,287,59,2026-02-18
3043,609,3,306,68,2026-02-11
3044,609,4,252,86,2026-02-28
3045,609,5,161,87,2026-02-16
3046,610,1,35,87,2026-02-21
3047,610,2,397,91,2026-03-11
3048,610,3,178,90,2026-03-03
3049,610,4,443,74,2026-02-20
3050,610,5,42,99,2026-03-04
3051,611,1,187,98,2026-03-10
3052,611,2,323,20,2026-02-24
3053,611,3,353,89,2026-02-22
3054,611,4,220,27,2026-03-09
3055,611,5,154,45,2026-03-05
3056,612,1,431,92,2026-03-11
3057,612,2,129,82,2026-02-12
3058,612,3,171,80,2026-02-17
3059,612,4,308,36,2026-02-18
3060,612,5,30,21,2026-02-16
3061,613,1,367,38,2026-02-11
3062,613,2,343,32,2026-03-09
3063,613,3,274,91,2026-03-10
3064,613,4,296,29,2026-02-15
3065,613,5,147,69,2026-02-19
3066,614,1,384,93,2026-02-24
3067,614,2,336,63,2026-02-25
3068,614,3,370,75,2026-03-09
3069,614,4,247,27,2026-03-01
3070,614,5,205,27,2026-02-20
3071,615,1,230,35,2026-03-05
3072,615,2,148,29,2026-03-09
3073,615,3,113,67,2026-02-20
3074,615,4,13,91,2026-02-27
3075,615,5,82,65,2026-03-04
3076,616,1,156,60,2026-03-06
3077,616,2,37,29,2026-02-14
3078,616,3,105,42,2026-03-10
3079,616,4,146,99,2026-02-21
3080,616,5,403,75,2026-02-28
3081,617,1,132,49,2026-03-01
3082,617,2,237,63,2026-02-19
3083,617,3,158,98,2026-03-09
3084,617,4,447,67,2026-02-21
3085,617,5,364,28,2026-02-11
3086,618,1,438,55,2026-03-06
3087,618,2,495,50,2026-02-11
3088,618,3,133,98,2026-03-12
3089,618,4,75,46,2026-02-11
3090,618,5,305,31,2026-02-17
3091,619,1,143,35,2026-03-04
3092,619,2,480,49,2026-03-07
3093,619,3,326,35,2026-02-14
3094,619,4,188,30,2026-02-25
3095,619,5,402,79,2026-03-10
3096,620,1,438,94,2026-03-12
3097,620,2,32,99,2026-02-23
3098,620,3,332,39,2026-03-10
3099,620,4,113,93,2026-02-16
3100,620,5,395,64,2026-02-28
3101,621,1,241,45,2026-02-19
3102,621,2,74,27,2026-03-06
3103,621,3,241,39,2026-02-27
3104,621,4,496,88,2026-03-12
3105,621,5,91,47,2026-02-26
3106,622,1,335,77,2026-03-10
3107,622,2,28,53,2026-02-22
3108,622,3,70,88,2026-02-24
3109,622,4,488,48,2026-03-11
3110,622,5,83,53,2026-02-12
3111,623,1,447,64,2026-03-07
3112,623,2,306,38,2026-03-01
3113,623,3,99,45,2026-02-14
3114,623,4,261,37,2026-02-17
3115,623,5,496,50,2026-02-24
3116,624,1,39,45,2026-02-15
3117,624,2,427,96,2026-02-19
3118,624,3,104,99,2026-02-22
3119,624,4,127,74,2026-02-13
3120,624,5,480,53,2026-02-27
3121,625,1,419,28,2026-02-21
3122,625,2,26,34,2026-02-24
3123,625,3,152,48,2026-03-12
3124,625,4,440,85,2026-02-26
3125,625,5,68,85,2026-03-03
3126,626,1,15,67,2026-03-01
3127,626,2,263,100,2026-03-10
3128,626,3,274,40,2026-03-07
3129,626,4,41,35,2026-03-06
3130,626,5,250,79,2026-02-27
3131,627,1,464,26,2026-03-11
3132,627,2,190,31,2026-03-07
3133,627,3,293,57,2026-03-06
3134,627,4,495,29,2026-02-13
3135,627,5,9,23,2026-03-08
3136,628,1,178,100,2026-03-08
3137,628,2,167,71,2026-03-01
3138,628,3,111,55,2026-03-07
3139,628,4,122,100,2026-02-18
3140,628,5,233,85,2026-02-21
3141,629,1,435,54,2026-02-27
3142,629,2,78,59,2026-02-27
3143,629,3,98,51,2026-03-09
3144,629,4,314,69,2026-03-04
3145,629,5,290,81,2026-03-01
3146,630,1,154,99,2026-02-18
3147,630,2,442,63,2026-02-25
3148,630,3,161,56,2026-02-20
3149,630,4,358,63,2026-02-13
3150,630,5,91,84,2026-03-03
3151,631,1,429,77,2026-02-24
3152,631,2,82,28,2026-03-12
3153,631,3,406,98,2026-03-08
3154,631,4,447,73,2026-02-17
3155,631,5,98,26,2026-03-01
3156,632,1,11,84,2026-03-01
3157,632,2,138,43,2026-02-20
3158,632,3,75,53,2026-02-26
3159,632,4,370,88,2026-03-05
3160,632,5,476,92,2026-03-07
3161,633,1,321,93,2026-02-20
3162,633,2,377,76,2026-02-22
3163,633,3,238,88,2026-02-13
3164,633,4,260,69,2026-03-05
3165,633,5,56,62,2026-02-14
3166,634,1,381,29,2026-03-07
3167,634,2,451,65,2026-03-08
3168,634,3,242,84,2026-02-26
3169,634,4,459,50,2026-02-21
3170,634,5,50,29,2026-02-25
3171,635,1,27,32,2026-02-15
3172,635,2,305,96,2026-02-15
3173,635,3,463,60,2026-03-06
3174,635,4,35,59,2026-03-10
3175,635,5,245,89,2026-02-23
3176,636,1,464,23,2026-03-10
3177,636,2,423,78,2026-03-05
3178,636,3,224,57,2026-02-13
3179,636,4,53,43,2026-02-28
3180,636,5,467,43,2026-02-26
3181,637,1,313,73,2026-02-26
3182,637,2,148,65,2026-03-01
3183,637,3,114,48,2026-02-14
3184,637,4,132,81,2026-03-04
3185,637,5,182,79,2026-03-12
3186,638,1,220,26,2026-02-15
3187,638,2,256,67,2026-03-03
3188,638,3,300,28,2026-02-13
3189,638,4,29,22,2026-02-16
3190,638,5,198,30,2026-02-22
3191,639,1,334,86,2026-02-14
3192,639,2,259,29,2026-02-17
3193,639,3,32,95,2026-02-23
3194,639,4,500,56,2026-02-21
3195,639,5,137,96,2026-03-08
3196,640,1,53,71,2026-02-13
3197,640,2,216,33,2026-02-22
3198,640,3,250,37,2026-02-11
3199,640,4,233,81,2026-02-23
3200,640,5,46,49,2026-03-08
3201,641,1,456,39,2026-02-22
